"","gene_id","sample_name","gene_depth","copy_number","sample_counts","sample_freq","gene_mean"
"8545","gene_id_261","sample20",14,-0.223137572581774,33,1,-0.040169336035144
"8546","gene_id_261","sample21",7,-0.245260607696759,33,1,-0.040169336035144
"8547","gene_id_261","sample22",6,0.0532573135800511,33,1,-0.040169336035144
"8548","gene_id_261","sample23",7,-0.00264422366850485,33,1,-0.040169336035144
"8549","gene_id_261","sample24",16,-0.17713504645578,33,1,-0.040169336035144
"8550","gene_id_261","sample25",6,-0.0687095841774356,33,1,-0.040169336035144
"8551","gene_id_261","sample26",32,0.222816673090279,33,1,-0.040169336035144
"8552","gene_id_261","sample27",9,0.117490497505345,33,1,-0.040169336035144
"8553","gene_id_261","sample28",137,0.52094041269841,33,1,-0.040169336035144
"8554","gene_id_261","sample29",9,0.487577729781646,33,1,-0.040169336035144
"8555","gene_id_261","sample30",11,-0.408844919396314,33,1,-0.040169336035144
"8556","gene_id_261","sample31",13,0.197954830484098,33,1,-0.040169336035144
"8557","gene_id_261","sample32",7,0.22441653758458,33,1,-0.040169336035144
"8558","gene_id_261","sample33",11,-0.295585493467342,33,1,-0.040169336035144
"8559","gene_id_262","sample1",9,-0.273892110961135,33,1,0.170867753249
"8560","gene_id_262","sample2",5,0.2080767725497,33,1,0.170867753249
"8561","gene_id_262","sample3",7,-0.0460349589717569,33,1,0.170867753249
"8562","gene_id_262","sample4",8,0.0728193272963422,33,1,0.170867753249
"8563","gene_id_262","sample5",6,0.2826780610736,33,1,0.170867753249
"8564","gene_id_262","sample6",7,-0.171078775512632,33,1,0.170867753249
"8565","gene_id_262","sample7",6,-0.924561433676979,33,1,0.170867753249
"8566","gene_id_262","sample8",10,0.372522829350292,33,1,0.170867753249
"8567","gene_id_262","sample9",28,-0.423762000215117,33,1,0.170867753249
"8568","gene_id_262","sample10",11,0.305989213141497,33,1,0.170867753249
"8569","gene_id_262","sample11",7,-0.00542958886666192,33,1,0.170867753249
"8570","gene_id_262","sample12",6,-0.738593588897816,33,1,0.170867753249
"8571","gene_id_262","sample13",6,0.0542266938299473,33,1,0.170867753249
"8572","gene_id_262","sample14",7,-0.201449648671937,33,1,0.170867753249
"8573","gene_id_262","sample15",6,-0.121995687671675,33,1,0.170867753249
"8574","gene_id_262","sample16",22,0.204175947347313,33,1,0.170867753249
"8575","gene_id_262","sample17",7,0.132105313784187,33,1,0.170867753249
"8576","gene_id_262","sample18",7,-0.212632900731548,33,1,0.170867753249
"8577","gene_id_262","sample19",10,-0.574757103515913,33,1,0.170867753249
"8578","gene_id_262","sample20",12,-0.330580036829501,33,1,0.170867753249
"8579","gene_id_262","sample21",7,0.930050208643879,33,1,0.170867753249
"8580","gene_id_262","sample22",6,-0.444093490533458,33,1,0.170867753249
"8581","gene_id_262","sample23",7,0.227126181686776,33,1,0.170867753249
"8582","gene_id_262","sample24",15,-0.172921861485561,33,1,0.170867753249
"8583","gene_id_262","sample25",6,-0.295121176789885,33,1,0.170867753249
"8584","gene_id_262","sample26",36,1.01685005150139,33,1,0.170867753249
"8585","gene_id_262","sample27",8,0.541011874325293,33,1,0.170867753249
"8586","gene_id_262","sample28",135,0.433441656205781,33,1,0.170867753249
"8587","gene_id_262","sample29",9,0.357218446006126,33,1,0.170867753249
"8588","gene_id_262","sample30",9,0.271196686474145,33,1,0.170867753249
"8589","gene_id_262","sample31",9,0.401450444965304,33,1,0.170867753249
"8590","gene_id_262","sample32",7,-0.176910976796285,33,1,0.170867753249
"8591","gene_id_262","sample33",7,-0.697124368053712,33,1,0.170867753249
"8592","gene_id_263","sample1",7,0.130712390972338,33,1,0.0864895438460025
"8593","gene_id_263","sample2",7,-0.10950743456622,33,1,0.0864895438460025
"8594","gene_id_263","sample3",7,-0.327961284973763,33,1,0.0864895438460025
"8595","gene_id_263","sample4",10,-0.122282538344817,33,1,0.0864895438460025
"8596","gene_id_263","sample5",5,0.119179005150002,33,1,0.0864895438460025
"8597","gene_id_263","sample6",7,0.0183361288088007,33,1,0.0864895438460025
"8598","gene_id_263","sample7",9,-0.517812605790966,33,1,0.0864895438460025
"8599","gene_id_263","sample8",10,0.450179249877506,33,1,0.0864895438460025
"8600","gene_id_263","sample9",22,0.5791852014943,33,1,0.0864895438460025
"8601","gene_id_263","sample10",10,0.484476443325773,33,1,0.0864895438460025
"8602","gene_id_263","sample11",7,-0.551340073146949,33,1,0.0864895438460025
"8603","gene_id_263","sample12",9,-1.08648258825302,33,1,0.0864895438460025
"8604","gene_id_263","sample13",6,-0.257082154441444,33,1,0.0864895438460025
"8605","gene_id_263","sample14",7,-0.642051061453385,33,1,0.0864895438460025
"8606","gene_id_263","sample15",6,-0.13003503538633,33,1,0.0864895438460025
"8607","gene_id_263","sample16",24,-0.683986602388525,33,1,0.0864895438460025
"8608","gene_id_263","sample17",7,-0.0588879955828069,33,1,0.0864895438460025
"8609","gene_id_263","sample18",6,-0.329408597824268,33,1,0.0864895438460025
"8610","gene_id_263","sample19",8,0.380448140189362,33,1,0.0864895438460025
"8611","gene_id_263","sample20",12,-0.0728815539551188,33,1,0.0864895438460025
"8612","gene_id_263","sample21",6,0.758182300147752,33,1,0.0864895438460025
"8613","gene_id_263","sample22",6,0.0269766320087422,33,1,0.0864895438460025
"8614","gene_id_263","sample23",7,0.149812651522686,33,1,0.0864895438460025
"8615","gene_id_263","sample24",17,-0.654259486724795,33,1,0.0864895438460025
"8616","gene_id_263","sample25",6,0.673409799687539,33,1,0.0864895438460025
"8617","gene_id_263","sample26",35,0.393865325976867,33,1,0.0864895438460025
"8618","gene_id_263","sample27",9,0.529108442649785,33,1,0.0864895438460025
"8619","gene_id_263","sample28",142,0.366476643950846,33,1,0.0864895438460025
"8620","gene_id_263","sample29",5,0.505794769233564,33,1,0.0864895438460025
"8621","gene_id_263","sample30",14,0.184242688240683,33,1,0.0864895438460025
"8622","gene_id_263","sample31",8,0.247997151463466,33,1,0.0864895438460025
"8623","gene_id_263","sample32",9,0.001973612135678,33,1,0.0864895438460025
"8624","gene_id_263","sample33",12,-0.456377564003278,33,1,0.0864895438460025
"8625","gene_id_264","sample1",7,-0.220124604011224,32,0.97,0.0493754281722343
"8626","gene_id_264","sample2",7,-0.202046536438857,32,0.97,0.0493754281722343
"8627","gene_id_264","sample3",7,0.0726103192616192,32,0.97,0.0493754281722343
"8628","gene_id_264","sample4",8,0.520559505198442,32,0.97,0.0493754281722343
"8629","gene_id_264","sample5",5,0.149054030320906,32,0.97,0.0493754281722343
"8630","gene_id_264","sample6",7,-0.153342470720394,32,0.97,0.0493754281722343
"8631","gene_id_264","sample7",9,-0.603740276453134,32,0.97,0.0493754281722343
"8632","gene_id_264","sample8",10,0.585407199689939,32,0.97,0.0493754281722343
"8633","gene_id_264","sample9",12,-1.18897222456515,32,0.97,0.0493754281722343
"8634","gene_id_264","sample10",9,0.147839667211712,32,0.97,0.0493754281722343
"8635","gene_id_264","sample11",7,-0.104326984796223,32,0.97,0.0493754281722343
"8636","gene_id_264","sample12",8,-0.208300822159879,32,0.97,0.0493754281722343
"8637","gene_id_264","sample13",6,-0.566999106439224,32,0.97,0.0493754281722343
"8638","gene_id_264","sample14",7,-1.25078485409501,32,0.97,0.0493754281722343
"8639","gene_id_264","sample15",6,-0.231277472973651,32,0.97,0.0493754281722343
"8640","gene_id_264","sample16",24,-0.219651424896988,32,0.97,0.0493754281722343
"8641","gene_id_264","sample17",7,-0.148474476682976,32,0.97,0.0493754281722343
"8642","gene_id_264","sample18",7,0.027541167531766,32,0.97,0.0493754281722343
"8643","gene_id_264","sample19",6,-0.213763161620372,32,0.97,0.0493754281722343
"8644","gene_id_264","sample20",11,-0.389318280418536,32,0.97,0.0493754281722343
"8645","gene_id_264","sample21",7,0.678921208440072,32,0.97,0.0493754281722343
"8646","gene_id_264","sample22",6,-0.0193128693422036,32,0.97,0.0493754281722343
"8647","gene_id_264","sample23",5,0.602568435173198,32,0.97,0.0493754281722343
"8648","gene_id_264","sample24",15,0.101991953299815,32,0.97,0.0493754281722343
"8649","gene_id_264","sample25",6,-0.289272285691401,32,0.97,0.0493754281722343
"8650","gene_id_264","sample26",29,0.710846585614751,32,0.97,0.0493754281722343
"8651","gene_id_264","sample27",11,0.497188120104247,32,0.97,0.0493754281722343
"8652","gene_id_264","sample28",138,0.428200707140705,32,0.97,0.0493754281722343
"8653","gene_id_264","sample29",9,0.593373846493899,32,0.97,0.0493754281722343
"8654","gene_id_264","sample30",9,0.405743216520165,32,0.97,0.0493754281722343
"8655","gene_id_264","sample31",9,0.473091373386941,32,0.97,0.0493754281722343
"8656","gene_id_264","sample32",9,0.0147705159170503,32,0.97,0.0493754281722343
"8657","gene_id_265","sample1",5,-0.12371561435032,32,0.97,0.863585585439485
"8658","gene_id_265","sample2",7,0.09453322668091,32,0.97,0.863585585439485
"8659","gene_id_265","sample3",7,-0.400363649983863,32,0.97,0.863585585439485
"8660","gene_id_265","sample4",6,-0.0822471408970756,32,0.97,0.863585585439485
"8661","gene_id_265","sample5",5,0.195831856407473,32,0.97,0.863585585439485
"8662","gene_id_265","sample6",7,0.18862807705113,32,0.97,0.863585585439485
"8663","gene_id_265","sample7",9,-0.190283013056905,32,0.97,0.863585585439485
"8664","gene_id_265","sample8",7,0.464664587305055,32,0.97,0.863585585439485
"8665","gene_id_265","sample9",14,-0.450274008209046,32,0.97,0.863585585439485
"8666","gene_id_265","sample10",5,0.0809862395495655,32,0.97,0.863585585439485
"8667","gene_id_265","sample11",5,0.227991682060946,32,0.97,0.863585585439485
"8668","gene_id_265","sample12",10,-0.229784032457919,32,0.97,0.863585585439485
"8669","gene_id_265","sample13",6,-1.31122829398656,32,0.97,0.863585585439485
"8670","gene_id_265","sample14",11,-0.311332838280652,32,0.97,0.863585585439485
"8671","gene_id_265","sample15",6,-0.346871333725494,32,0.97,0.863585585439485
"8672","gene_id_265","sample16",14,0.0572332789509679,32,0.97,0.863585585439485
"8673","gene_id_265","sample17",7,0.0030210828561803,32,0.97,0.863585585439485
"8674","gene_id_265","sample18",6,-0.0836187129269799,32,0.97,0.863585585439485
"8675","gene_id_265","sample19",7,-1.06675985667819,32,0.97,0.863585585439485
"8676","gene_id_265","sample20",10,-0.572521737641296,32,0.97,0.863585585439485
"8677","gene_id_265","sample21",6,0.87549770383082,32,0.97,0.863585585439485
"8678","gene_id_265","sample22",6,0.470072211088206,32,0.97,0.863585585439485
"8679","gene_id_265","sample23",5,1.07685305072382,32,0.97,0.863585585439485
"8680","gene_id_265","sample24",13,-0.827758122854702,32,0.97,0.863585585439485
"8681","gene_id_265","sample25",6,0.161089126813134,32,0.97,0.863585585439485
"8682","gene_id_265","sample26",43,0.507822776933239,32,0.97,0.863585585439485
"8683","gene_id_265","sample27",11,0.459979816297942,32,0.97,0.863585585439485
"8684","gene_id_265","sample28",131,0.567398162190348,32,0.97,0.863585585439485
"8685","gene_id_265","sample29",8,0.413687400579577,32,0.97,0.863585585439485
"8686","gene_id_265","sample30",7,0.127737291409105,32,0.97,0.863585585439485
"8687","gene_id_265","sample31",6,0.297125375353799,32,0.97,0.863585585439485
"8688","gene_id_265","sample32",7,-0.273394591033211,32,0.97,0.863585585439485
"8689","gene_id_266","sample1",5,-0.048725606726165,33,1,0.399300784861668
"8690","gene_id_266","sample2",7,-0.198412658493875,33,1,0.399300784861668
"8691","gene_id_266","sample3",7,-0.456384495609609,33,1,0.399300784861668
"8692","gene_id_266","sample4",6,0.0111817150582794,33,1,0.399300784861668
"8693","gene_id_266","sample5",5,0.124376303929843,33,1,0.399300784861668
"8694","gene_id_266","sample6",5,-0.482131458636849,33,1,0.399300784861668
"8695","gene_id_266","sample7",9,-0.309046089785561,33,1,0.399300784861668
"8696","gene_id_266","sample8",7,0.20223536559554,33,1,0.399300784861668
"8697","gene_id_266","sample9",16,-0.0942145473613824,33,1,0.399300784861668
"8698","gene_id_266","sample10",6,-0.0504793995402076,33,1,0.399300784861668
"8699","gene_id_266","sample11",5,-0.234425533671619,33,1,0.399300784861668
"8700","gene_id_266","sample12",9,0.0972011428152487,33,1,0.399300784861668
"8701","gene_id_266","sample13",6,0.062952261061269,33,1,0.399300784861668
"8702","gene_id_266","sample14",11,-0.286739358107958,33,1,0.399300784861668
"8703","gene_id_266","sample15",6,0.069010788664855,33,1,0.399300784861668
"8704","gene_id_266","sample16",13,-0.0362652126763522,33,1,0.399300784861668
"8705","gene_id_266","sample17",8,0.211367096946228,33,1,0.399300784861668
"8706","gene_id_266","sample18",6,0.0262518772674628,33,1,0.399300784861668
"8707","gene_id_266","sample19",6,-0.0341834781655284,33,1,0.399300784861668
"8708","gene_id_266","sample20",10,-0.113811364515534,33,1,0.399300784861668
"8709","gene_id_266","sample21",5,0.385163157868453,33,1,0.399300784861668
"8710","gene_id_266","sample22",6,-0.430749141186645,33,1,0.399300784861668
"8711","gene_id_266","sample23",5,0.102668335603618,33,1,0.399300784861668
"8712","gene_id_266","sample24",13,-0.209501423336758,33,1,0.399300784861668
"8713","gene_id_266","sample25",6,-0.0417983833603888,33,1,0.399300784861668
"8714","gene_id_266","sample26",43,0.05549021690313,33,1,0.399300784861668
"8715","gene_id_266","sample27",12,0.352287458814053,33,1,0.399300784861668
"8716","gene_id_266","sample28",128,0.393988971555417,33,1,0.399300784861668
"8717","gene_id_266","sample29",9,0.302618805351811,33,1,0.399300784861668
"8718","gene_id_266","sample30",7,0.392989221522779,33,1,0.399300784861668
"8719","gene_id_266","sample31",10,0.433834399476153,33,1,0.399300784861668
"8720","gene_id_266","sample32",7,0.108400764060288,33,1,0.399300784861668
"8721","gene_id_266","sample33",8,-0.305149731319994,33,1,0.399300784861668
"8722","gene_id_267","sample1",6,0.495963120789254,33,1,-0.11126142137994
"8723","gene_id_267","sample2",7,0.269474694829932,33,1,-0.11126142137994
"8724","gene_id_267","sample3",7,0.0476057104507417,33,1,-0.11126142137994
"8725","gene_id_267","sample4",6,0.688157891673067,33,1,-0.11126142137994
"8726","gene_id_267","sample5",5,0.936430230443898,33,1,-0.11126142137994
"8727","gene_id_267","sample6",5,0.64024184493155,33,1,-0.11126142137994
"8728","gene_id_267","sample7",9,-1.00369368662834,33,1,-0.11126142137994
"8729","gene_id_267","sample8",7,0.859698075954862,33,1,-0.11126142137994
"8730","gene_id_267","sample9",16,0.861429561889037,33,1,-0.11126142137994
"8731","gene_id_267","sample10",5,0.61944796583753,33,1,-0.11126142137994
"8732","gene_id_267","sample11",7,0.149503771476744,33,1,-0.11126142137994
"8733","gene_id_267","sample12",9,-0.480991201081779,33,1,-0.11126142137994
"8734","gene_id_267","sample13",6,0.470054819808569,33,1,-0.11126142137994
"8735","gene_id_267","sample14",12,-1.55109742511827,33,1,-0.11126142137994
"8736","gene_id_267","sample15",6,-0.0878319974489581,33,1,-0.11126142137994
"8737","gene_id_267","sample16",14,0.309979484422901,33,1,-0.11126142137994
"8738","gene_id_267","sample17",9,0.513385621531613,33,1,-0.11126142137994
"8739","gene_id_267","sample18",6,0.56873436852781,33,1,-0.11126142137994
"8740","gene_id_267","sample19",6,0.424135981463744,33,1,-0.11126142137994
"8741","gene_id_267","sample20",10,-0.0630038744068997,33,1,-0.11126142137994
"8742","gene_id_267","sample21",9,0.510600967184641,33,1,-0.11126142137994
"8743","gene_id_267","sample22",6,-0.182488355749122,33,1,-0.11126142137994
"8744","gene_id_267","sample23",6,0.453474841634511,33,1,-0.11126142137994
"8745","gene_id_267","sample24",10,-1.02462292031347,33,1,-0.11126142137994
"8746","gene_id_267","sample25",7,-0.538249807553314,33,1,-0.11126142137994
"8747","gene_id_267","sample26",47,0.376136285939048,33,1,-0.11126142137994
"8748","gene_id_267","sample27",14,-1.50566445602006,33,1,-0.11126142137994
"8749","gene_id_267","sample28",131,0.132005306741247,33,1,-0.11126142137994
"8750","gene_id_267","sample29",9,-2.12330994600072,33,1,-0.11126142137994
"8751","gene_id_267","sample30",7,-0.49217120573284,33,1,-0.11126142137994
"8752","gene_id_267","sample31",8,-1.86723493789548,33,1,-0.11126142137994
"8753","gene_id_267","sample32",7,0.240843902305695,33,1,-0.11126142137994
"8754","gene_id_267","sample33",7,1.35305536611287,33,1,-0.11126142137994
"8755","gene_id_268","sample1",6,0.100619423195365,33,1,0.465782997647259
"8756","gene_id_268","sample2",7,-0.25136298600234,33,1,0.465782997647259
"8757","gene_id_268","sample3",7,0.0549749370075606,33,1,0.465782997647259
"8758","gene_id_268","sample4",6,-0.4642421853085,33,1,0.465782997647259
"8759","gene_id_268","sample5",8,0.232584035745818,33,1,0.465782997647259
"8760","gene_id_268","sample6",7,0.0174415981858004,33,1,0.465782997647259
"8761","gene_id_268","sample7",9,-0.385775675215158,33,1,0.465782997647259
"8762","gene_id_268","sample8",7,0.497250470512248,33,1,0.465782997647259
"8763","gene_id_268","sample9",16,-0.637551632905058,33,1,0.465782997647259
"8764","gene_id_268","sample10",7,0.208459612242912,33,1,0.465782997647259
"8765","gene_id_268","sample11",7,-0.195641363172467,33,1,0.465782997647259
"8766","gene_id_268","sample12",8,-0.696053132843313,33,1,0.465782997647259
"8767","gene_id_268","sample13",6,0.654089678797139,33,1,0.465782997647259
"8768","gene_id_268","sample14",8,0.111700212949833,33,1,0.465782997647259
"8769","gene_id_268","sample15",6,0.0622218152081969,33,1,0.465782997647259
"8770","gene_id_268","sample16",16,-1.03737648265463,33,1,0.465782997647259
"8771","gene_id_268","sample17",7,-0.0647081794403897,33,1,0.465782997647259
"8772","gene_id_268","sample18",10,0.0795147749728756,33,1,0.465782997647259
"8773","gene_id_268","sample19",5,0.334526574217108,33,1,0.465782997647259
"8774","gene_id_268","sample20",10,-0.480159851112003,33,1,0.465782997647259
"8775","gene_id_268","sample21",8,0.919791604508282,33,1,0.465782997647259
"8776","gene_id_268","sample22",6,0.347372740257505,33,1,0.465782997647259
"8777","gene_id_268","sample23",6,0.27390276655701,33,1,0.465782997647259
"8778","gene_id_268","sample24",10,-1.56317602991064,33,1,0.465782997647259
"8779","gene_id_268","sample25",7,0.111714806884818,33,1,0.465782997647259
"8780","gene_id_268","sample26",44,0.546358858603411,33,1,0.465782997647259
"8781","gene_id_268","sample27",12,0.380917541521997,33,1,0.465782997647259
"8782","gene_id_268","sample28",118,0.67714086985336,33,1,0.465782997647259
"8783","gene_id_268","sample29",11,0.259532683722867,33,1,0.465782997647259
"8784","gene_id_268","sample30",5,0.356354405012816,33,1,0.465782997647259
"8785","gene_id_268","sample31",6,0.313421688444886,33,1,0.465782997647259
"8786","gene_id_268","sample32",7,-0.453357514690129,33,1,0.465782997647259
"8787","gene_id_268","sample33",9,-0.310486065147183,33,1,0.465782997647259
"8788","gene_id_269","sample1",7,0.8879058638215,33,1,-0.149017925714849
"8789","gene_id_269","sample2",7,0.636444514857607,33,1,-0.149017925714849
"8790","gene_id_269","sample3",7,-0.0182085374409991,33,1,-0.149017925714849
"8791","gene_id_269","sample4",6,-0.189122701896933,33,1,-0.149017925714849
"8792","gene_id_269","sample5",8,0.156161943505988,33,1,-0.149017925714849
"8793","gene_id_269","sample6",5,0.978215822736318,33,1,-0.149017925714849
"8794","gene_id_269","sample7",9,-0.230949040670131,33,1,-0.149017925714849
"8795","gene_id_269","sample8",8,-1.37555507841283,33,1,-0.149017925714849
"8796","gene_id_269","sample9",19,-0.0140058370721628,33,1,-0.149017925714849
"8797","gene_id_269","sample10",7,0.00652784628896513,33,1,-0.149017925714849
"8798","gene_id_269","sample11",7,0.846507663708913,33,1,-0.149017925714849
"8799","gene_id_269","sample12",8,0.177144635039503,33,1,-0.149017925714849
"8800","gene_id_269","sample13",6,-0.0912074569705928,33,1,-0.149017925714849
"8801","gene_id_269","sample14",8,0.297488791608657,33,1,-0.149017925714849
"8802","gene_id_269","sample15",6,1.23379021523534,33,1,-0.149017925714849
"8803","gene_id_269","sample16",15,0.555297368828908,33,1,-0.149017925714849
"8804","gene_id_269","sample17",6,0.718927408461009,33,1,-0.149017925714849
"8805","gene_id_269","sample18",10,-0.144727124102381,33,1,-0.149017925714849
"8806","gene_id_269","sample19",5,0.156845188573579,33,1,-0.149017925714849
"8807","gene_id_269","sample20",10,0.213848279265199,33,1,-0.149017925714849
"8808","gene_id_269","sample21",8,0.54835747151955,33,1,-0.149017925714849
"8809","gene_id_269","sample22",6,-0.251720869029228,33,1,-0.149017925714849
"8810","gene_id_269","sample23",6,0.49123134596942,33,1,-0.149017925714849
"8811","gene_id_269","sample24",11,0.367536397820622,33,1,-0.149017925714849
"8812","gene_id_269","sample25",7,0.324954139528314,33,1,-0.149017925714849
"8813","gene_id_269","sample26",42,0.413892790273957,33,1,-0.149017925714849
"8814","gene_id_269","sample27",12,-2.08873493927771,33,1,-0.149017925714849
"8815","gene_id_269","sample28",118,-1.61886487346953,33,1,-0.149017925714849
"8816","gene_id_269","sample29",11,-2.77870062222576,33,1,-0.149017925714849
"8817","gene_id_269","sample30",6,0.227961260068162,33,1,-0.149017925714849
"8818","gene_id_269","sample31",7,-0.72939193249791,33,1,-0.149017925714849
"8819","gene_id_269","sample32",7,0.761239717486211,33,1,-0.149017925714849
"8820","gene_id_269","sample33",8,-0.469089651531558,33,1,-0.149017925714849
"8821","gene_id_270","sample1",5,-0.956662843788367,33,1,-0.787461413685388
"8822","gene_id_270","sample2",7,-1.20339066350682,33,1,-0.787461413685388
"8823","gene_id_270","sample3",7,-1.04739137757543,33,1,-0.787461413685388
"8824","gene_id_270","sample4",6,-0.592250658309178,33,1,-0.787461413685388
"8825","gene_id_270","sample5",8,0.794605431476527,33,1,-0.787461413685388
"8826","gene_id_270","sample6",7,-1.47438488824971,33,1,-0.787461413685388
"8827","gene_id_270","sample7",16,0.654907330453272,33,1,-0.787461413685388
"8828","gene_id_270","sample8",6,-1.43025877100223,33,1,-0.787461413685388
"8829","gene_id_270","sample9",18,-1.01020547000713,33,1,-0.787461413685388
"8830","gene_id_270","sample10",7,0.644971334259504,33,1,-0.787461413685388
"8831","gene_id_270","sample11",7,-2.30005725549931,33,1,-0.787461413685388
"8832","gene_id_270","sample12",7,0.652466153219914,33,1,-0.787461413685388
"8833","gene_id_270","sample13",6,0.547236030999946,33,1,-0.787461413685388
"8834","gene_id_270","sample14",7,-0.240233057393878,33,1,-0.787461413685388
"8835","gene_id_270","sample15",6,0.749325392041514,33,1,-0.787461413685388
"8836","gene_id_270","sample16",9,0.0844255003750729,33,1,-0.787461413685388
"8837","gene_id_270","sample17",7,-1.39219833247136,33,1,-0.787461413685388
"8838","gene_id_270","sample18",9,0.493716363868158,33,1,-0.787461413685388
"8839","gene_id_270","sample19",8,0.795288676544118,33,1,-0.787461413685388
"8840","gene_id_270","sample20",10,-1.53795228024868,33,1,-0.787461413685388
"8841","gene_id_270","sample21",7,1.18680095949009,33,1,-0.787461413685388
"8842","gene_id_270","sample22",6,0.269589355341902,33,1,-0.787461413685388
"8843","gene_id_270","sample23",7,1.12967483393996,33,1,-0.787461413685388
"8844","gene_id_270","sample24",18,-1.76633239889121,33,1,-0.787461413685388
"8845","gene_id_270","sample25",10,0.910825541191025,33,1,-0.787461413685388
"8846","gene_id_270","sample26",35,1.0523362782445,33,1,-0.787461413685388
"8847","gene_id_270","sample27",11,0.671790264998296,33,1,-0.787461413685388
"8848","gene_id_270","sample28",135,0.808205299046695,33,1,-0.787461413685388
"8849","gene_id_270","sample29",7,0.578859433013821,33,1,-0.787461413685388
"8850","gene_id_270","sample30",10,1.24258005837779,33,1,-0.787461413685388
"8851","gene_id_270","sample31",8,0.661416403691063,33,1,-0.787461413685388
"8852","gene_id_270","sample32",6,0.983117831369999,33,1,-0.787461413685388
"8853","gene_id_270","sample33",8,0.0391795250001526,33,1,-0.787461413685388
"8854","gene_id_271","sample1",5,0.716581787047904,33,1,-0.453707652586213
"8855","gene_id_271","sample2",7,-0.916992926011552,33,1,-0.453707652586213
"8856","gene_id_271","sample3",7,0.15894725445665,33,1,-0.453707652586213
"8857","gene_id_271","sample4",6,-1.08461031884478,33,1,-0.453707652586213
"8858","gene_id_271","sample5",8,0.460851670377351,33,1,-0.453707652586213
"8859","gene_id_271","sample6",5,-0.60501107242022,33,1,-0.453707652586213
"8860","gene_id_271","sample7",20,0.321153569354097,33,1,-0.453707652586213
"8861","gene_id_271","sample8",7,0.56930296029258,33,1,-0.453707652586213
"8862","gene_id_271","sample9",16,-1.62596591600979,33,1,-0.453707652586213
"8863","gene_id_271","sample10",7,-1.31789631043828,33,1,-0.453707652586213
"8864","gene_id_271","sample11",6,0.698640875324025,33,1,-0.453707652586213
"8865","gene_id_271","sample12",11,0.146440369201602,33,1,-0.453707652586213
"8866","gene_id_271","sample13",6,0.213482269900771,33,1,-0.453707652586213
"8867","gene_id_271","sample14",7,0.115958200672687,33,1,-0.453707652586213
"8868","gene_id_271","sample15",6,-0.012732732560743,33,1,-0.453707652586213
"8869","gene_id_271","sample16",7,0.0630370638752322,33,1,-0.453707652586213
"8870","gene_id_271","sample17",7,-0.952977188581433,33,1,-0.453707652586213
"8871","gene_id_271","sample18",6,0.159962602768983,33,1,-0.453707652586213
"8872","gene_id_271","sample19",8,-1.37547957809408,33,1,-0.453707652586213
"8873","gene_id_271","sample20",6,-0.0262832841963194,33,1,-0.453707652586213
"8874","gene_id_271","sample21",5,0.853047198390914,33,1,-0.453707652586213
"8875","gene_id_271","sample22",6,0.976351762106951,33,1,-0.453707652586213
"8876","gene_id_271","sample23",7,0.795921072840784,33,1,-0.453707652586213
"8877","gene_id_271","sample24",21,-0.213732795630326,33,1,-0.453707652586213
"8878","gene_id_271","sample25",7,-0.177746300848792,33,1,-0.453707652586213
"8879","gene_id_271","sample26",38,0.718582517145321,33,1,-0.453707652586213
"8880","gene_id_271","sample27",6,0.338036503899121,33,1,-0.453707652586213
"8881","gene_id_271","sample28",137,-0.621030895260881,33,1,-0.453707652586213
"8882","gene_id_271","sample29",8,-1.47897042770038,33,1,-0.453707652586213
"8883","gene_id_271","sample30",14,1.26676005980586,33,1,-0.453707652586213
"8884","gene_id_271","sample31",9,0.327662642591888,33,1,-0.453707652586213
"8885","gene_id_271","sample32",5,0.504045451651597,33,1,-0.453707652586213
"8886","gene_id_271","sample33",7,1.00466391489325,33,1,-0.453707652586213
"8887","gene_id_272","sample1",5,0.749421961300227,33,1,-0.624223818958706
"8888","gene_id_272","sample2",7,0.536483812947047,33,1,-0.624223818958706
"8889","gene_id_272","sample3",7,0.345244829670006,33,1,-0.624223818958706
"8890","gene_id_272","sample4",6,0.0203303328478185,33,1,-0.624223818958706
"8891","gene_id_272","sample5",8,0.631367836749844,33,1,-0.624223818958706
"8892","gene_id_272","sample6",6,0.0813810737590989,33,1,-0.624223818958706
"8893","gene_id_272","sample7",21,-1.45338739878641,33,1,-0.624223818958706
"8894","gene_id_272","sample8",7,0.739819126665073,33,1,-0.624223818958706
"8895","gene_id_272","sample9",21,-2.82901450493106,33,1,-0.624223818958706
"8896","gene_id_272","sample10",7,0.481733739532822,33,1,-0.624223818958706
"8897","gene_id_272","sample11",7,0.386286375664616,33,1,-0.624223818958706
"8898","gene_id_272","sample12",11,0.489228558493232,33,1,-0.624223818958706
"8899","gene_id_272","sample13",6,0.383998436273264,33,1,-0.624223818958706
"8900","gene_id_272","sample14",7,-1.04673317770409,33,1,-0.624223818958706
"8901","gene_id_272","sample15",6,0.505898511299433,33,1,-0.624223818958706
"8902","gene_id_272","sample16",8,0.0696622369788658,33,1,-0.624223818958706
"8903","gene_id_272","sample17",7,1.09943449298606,33,1,-0.624223818958706
"8904","gene_id_272","sample18",7,-1.22614617673823,33,1,-0.624223818958706
"8905","gene_id_272","sample19",8,-0.110797993282981,33,1,-0.624223818958706
"8906","gene_id_272","sample20",6,0.38149072207047,33,1,-0.624223818958706
"8907","gene_id_272","sample21",5,1.02356336476341,33,1,-0.624223818958706
